,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO GASTO,IMPORTE,IVA,TOTAL MX
2573,2021-10-01,4136533,"COSTCO DE MEXICO, S.A. DE C.V.",QUESO PANELA 1.1 KG COVADONGA,NO DEDUCIBLE,6660.0,601.2,6349.200000000001
2574,2021-10-01,4136534,"COSTCO DE MEXICO, S.A. DE C.V.",DATIL MEDJOOL 908 G,NO DEDUCIBLE,144.0,0.0,144.0
2575,2021-10-01,4136537,"COSTCO DE MEXICO, S.A. DE C.V.",ARROZ SUPER EXTRA 5/900 G SAN LAZARO,NO DEDUCIBLE,250.0,40.0,290.0
2576,2021-10-01,0161948770,"AT&T COMERCIALIZACIÓN MÓVIL, S. DE R.L. DE C.V.",Renta de Plan ATTv3 ConTodoNegoc 239 C,TELEFONO,4650.0,744.0,5394.0
2577,2021-10-01,718,EDUARDO ROBERTO LOYOLA JUAREZ,PLAYERA TIPO POLO CON TRES BORDADOS,UNIFORME,510.0,81.6,591.6
2578,2021-10-01,907,MILTON NEIL MENDOZA VAZQUEZ,Termostato RX-2-24,COMPRAS ,318.1,50.9,369.0
2579,2021-10-01,34787,TERMOELEMENTOS INDUSTRIALES SA DE CV,TUBING DE 5/16 Ø X 5.MTS DE LARGO EN ACERO INOXIDABLE 316 OP MX32173-01,COMPRAS,53.75,8.6,62.35
2580,2021-10-01,11924,Sanjuana Vargas Almanza,"BTN3/20-Interruptor termomagnético    3x20 A, 120/240 V~, 10 kA, montaje enchufable ",COMPRAS,2400.0,384.0,2784.0
2581,2021-10-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,500.0,80.0,580.0
2582,2021-10-01,007817297284,"BANCO NACIONAL DE MEXICO, S.A.",Servicios de Facturación,COMISION BANCARIA,1192.1,190.74,1382.84
2583,2021-10-01,562,IGNACIO ROJAS GOMEZ,TUBO CERAMICO FUNDA 17MM DIAMETRO X 16 LONG,COMPRAS,4319.1,601.2,4805.3
2584,2021-10-01,563,IGNACIO ROJAS GOMEZ,SOPORTE P/3 BLOCKS (BOTONERIA),COMPRAS,4319.1,601.2,4805.3
2585,2021-10-01,564,IGNACIO ROJAS GOMEZ,MINI RELEVADOR 2 CONTAC 8 PIN 24 VCA NARAN,COMPRAS,0.0,0.0,0.0
2586,2021-10-01,565,IGNACIO ROJAS GOMEZ,CONTACTOR AF 12-30-10 100-250 V CA/CD,COMPRAS,0.0,0.0,0.0
2587,2021-10-01,728800,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,600.0,96.0,696.0
2588,2021-10-01,1092957089,BANCO MERCANTIL DEL NORTE SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BANORTE,SERVICIOS BANCARIOS,COMISION BANCARIA,0.0,0.0,0.0
2589,2021-10-01,1196466,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,GASOLINA,1166.02,186.56,1352.58
2590,2021-11-01,5306,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,4319.1,601.2,4805.3
2591,2021-11-01,269091,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 16/36 de 03/10/2021 a 02/11/2021,ARRENDAMIENTO FINANCIERO,225.25,36.04,261.29
2592,2021-11-01,269092,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 16/36 de 03/10/2021 a 02/11/2021,ARRENDAMIENTO FINANCIERO,0.0,0.0,0.0
2593,2021-11-01,5197,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
2594,2021-11-01,420211001898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,4319.1,601.2,4805.3
2595,2021-11-01,420211001898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,104.78,16.77,121.55
2596,2021-11-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,78.31,12.53,90.84
2597,2021-11-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,280.84,44.93,325.77
2598,2021-11-01,1925,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,756.4,121.02,877.42
2599,2021-11-01,13095313,Servicios Comerciales Amazon México S. de R.L. de C.V.,Levi's 05527-4257 Jeans para Hombre 33x32 Azul (Overhaul 39184),NO DEDUCIBLE,0.0,0.0,0.0
2600,2021-11-01,719,ASOCIACION DE TRABAJADORES A LA VANGUARDIA A.C.,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,1843.0,294.88,2137.88
2601,2021-11-01,5319,C.E. FIRE S.A. DE C.V.,"Cinta de fibra de vidrio 1"" ancho x 1/8"" espesor ",COMPRAS,4319.1,601.2,4805.3
2602,2021-11-01,1479,HECTOR HERNANDEZ RIOS,Pago,UNIFORME,1200.0,192.0,1392.0
2603,2021-11-01,22021100028311,"INTERCAM FONDOS, S.A. DE C.V. SOCIEDAD OPERADORA DE FONDOS DE INVERSION INTERCAM GRUPO FINANCIERO",Comisiones y Otros Cargos,COMISION BANCARIA,0.0,0.0,0.0
2604,2021-11-01,1245,ELIZABETH MARQUEZ CARMONA,CARBON PARA BOSCH,MTTO MAQUINARIA,3435.58,549.69,3985.27
2605,2021-11-01,543,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia acanalada de 1/8,COMPRAS,368.86,59.02,427.88
2606,2021-11-01,6737,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 10 M3 .,COMPRAS,480.49,74.79,555.28
2607,2021-11-01,116,HECTOR AMADOR NAVA GUZMAN,Servicio de Fumigación,SANITIZACION,2800.0,448.0,3248.0
2608,2021-11-01,116659,ÁNGEL OLVERA PACHECO,CODOS DE COBRE CODO 1/4X90 COBRE,MTTO LOCAL,333.38,53.34,386.72
2609,2021-11-01,967,JUAN HECTOR PEREZ Y AMADOR,CAJA DE CONEXIÓN GRANDE NARANJA OC OC02512,COMPRAS,0.0,0.0,0.0
2610,2021-11-01,13099,QUIMICA ZEUX SA DE CV,DESOXI-ZEUX,COMPRAS ,1947.0,311.52,2258.52
2611,2021-11-01,78201,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 16,COMPRAS,4319.1,601.2,4805.3
2612,2021-11-01,41199204,Autotransportes de Carga Tresguerras S.A de C.V.,Pago,PAQUETERIA,2000.0,320.0,2320.0
2613,2021-11-01,264004,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-NOI Mensual 1 Usr(s),MTTO COMPUTO,42.34,6.77,49.11
2614,2021-11-01,148464,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,360.0,57.6,417.6
2615,2021-11-01,148465,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,555.0,88.8,643.8
2616,2021-11-01,2069,JOSE ISMAEL MANCILLA COLUNGA,S CONTABLE MES OCTUBRE 2021,HONORARIOS CONTABLES,4500.0,720.0,5220.0
2617,2021-11-01,52931,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"PLACA AC INOX T304 1/4""",COMPRAS,31.53,5.04,36.57
2618,2021-11-01,52933,MR MULTISERVICIOS INDUSTRIALES SA DE CV,LAMINA AC A36 CAL24,COMPRAS,160.45,25.67,186.12
2619,2021-11-01,82,MARIA DEL ROSARIO OVIEDO ORTIZ,Software Ofimático,MTTO COMPUTO,251.2,40.19,291.39
2620,2021-11-01,115584,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,0.0,0.0,0.0
2621,2021-11-01,190,TRAINING AND REALTY BUSINESS S DE RL DE CV,"Capacitacion y asesoria para la Implementacion del Sistema de Gestion de Seguridad, Salud y Medio Ambiente (EHS)",CAPACITACION,0.0,0.0,0.0
2622,2021-11-01,1187,IRMA VILLALPANDO CASTANEDA,RONDANA ASBESTO 18MM INT. X7/8 EXT,COMPRAS,0.0,0.0,0.0
2623,2021-11-01,135150,WILCON INGENIERIA Y DIBUJO SA DE CV,TIJERA MAE MT-6,COMPRAS,0.0,0.0,0.0
2624,2021-11-01,5327,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,0.0,0.0,0.0
2625,2021-11-01,MAT_1957_00001,CACELEC SA DE CV,Pago,COMPRAS,4319.1,601.2,4805.3
2626,2021-11-01,103138,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,OXIDO DE MAGNESIO TIPO 5BLST,COMPRAS,89.49,14.32,103.81
2627,2021-11-01,5328,C.E. FIRE S.A. DE C.V.,"Colcha de fibra ceramica 1 1/2""x24""x300"" den8 2300F ",COMPRAS,4319.1,54.53,4805.3
2628,2021-11-01,4145107,"COSTCO DE MEXICO, S.A. DE C.V.",DATIL MEDJOOL 908 G,NO DEDUCIBLE,4319.1,601.2,4805.3
2629,2021-11-01,72296,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.003"" C/A STD DE 3/4"" X 33 MT",COMPRAS,2400.0,384.0,2784.0
2630,2021-11-01,72297,NOVATEL MEXICANA S.A. DE C.V,"NOVAFLON 0.010"" STD C/A SILICONADO O",COMPRAS,0.0,0.0,0.0
2631,2021-11-01,72298,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 3"" X 33 MT",COMPRAS,4319.1,601.2,4805.3
2632,2021-11-01,3030,"SONIGAS, S.A. DE C.V. (APASEO)",LTS GAS LP,GASOLINA,4319.1,601.2,4805.3
2633,2021-11-01,002130,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,2905.14,464.82,3349.4700000000003
2634,2021-11-01,20468777,DEREMATE.COM DE MEXICO S DE RL DE CV,Uso del servicio 05-11-2021,SUSCRIPCIONES,115.06,18.41,133.47
2635,2021-11-01,389,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,Pago,COMPRAS,4319.1,601.2,4805.3
2636,2021-11-01,567,IGNACIO ROJAS GOMEZ,CABLE FV CAL.10-300°,COMPRAS,3847.05,615.53,4462.58
2637,2021-11-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0.0
2638,2021-11-01,78321,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUELADO 300° C CAL. 20,COMPRAS,96.72,15.48,112.2
2639,2021-11-01,78322,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.","HULE SILICON 1""X1/4 25X6.3MM",COMPRAS,0.0,0.0,0.0
2640,2021-11-01,5558,"American Brother, S.A. de C.V.",SELLADORA TIPO CIZALLA OPERACION MANUAL  EN ACERO TIPO(PCS300I),COMPRAS,353.47,56.56,410.03
2641,2021-11-01,270399,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-BANCO Mensual 1 Usr(s),MTTO COMPUTO,4319.1,601.2,4805.3
2642,2021-11-01,226,JORGE CASILLAS COROMINAS,ARRENDAMIENTO DE  BODEGA,ARRENDAMIENTO LOCAL,73.97,11.84,85.81
2643,2021-11-01,18209,CAMARA NACIONAL DE COMERCIO EN PEQUEÑO DE QUERETARO,"PLACAS,ENGOMADOS Y OTROS 2022",DERECHOS,4319.1,601.2,4805.3
2644,2021-11-01,10529,DH4 COMERCIALIZADORA SA DE CV,"COMISION DEL 4% EN LA INTERMEDIACION MERCANTIL POR LA COLOCACION DE DIVERSAS RESISTENCIAS ELECTRICAS, A VARIOS CLIENTES DURANTE EL PERIODO DE OCTUBRE DE 2021",SUELDOS DIRECCION,4313.41,690.15,5003.56
2645,2021-11-01,1495650,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,4319.1,601.2,4805.3
2646,2021-11-01,6757,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 10 M3 .,COMPRAS,3250.0,520.0,3770.0
2647,2021-11-01,29108,"PRODUCTOS POLIMEX, S.A. DE C.V.",CORTE DE TUBO,COMPRAS,5323.26,851.72,6174.9800000000005
2648,2021-11-01,1867,Sanjuana Vargas Almanza,Pago,COMPRAS,0.0,0.0,0.0
2649,2021-11-01,1868,Sanjuana Vargas Almanza,Pago,COMPRAS,4319.1,601.2,4805.3
2650,2021-11-01,8708,WILCON INGENIERIA Y DIBUJO SA DE CV,Pago,COMPRAS,6500.0,601.2,7540.0
2651,2021-11-01,78344,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ELECTROCERAMICA 40233 GRANDE,COMPRAS,395.93,63.35,459.28
2652,2021-11-01,78345,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUEL PURO 500° C CAL. 14,COMPRAS,0.0,0.0,0.0
2653,2021-11-01,272896,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-COI Mensual 1 Usr(s),MTTO COMPUTO,0.0,0.0,0.0
2654,2021-11-01,5931,COMER CHRIS SA DE CV,CAJA TOA.SANITAS C/2000 BCA(92231),MTTO LOCAL,775.0,124.0,899.0
2655,2021-11-01,60588,"DISTRIBUIDORA FARMACEUTICA STA. MARIA, S.A. DE C.V.",MERTHIOLATE BLANCO EN SPRAY PROTEC ENVASE C/60 ML.(CLORURO DE BENZALCONIO) P..-   .-    1 PZA LOTE ; 3A520044  CAD;  DIC-25   1 PZA LOTE; 3A261021  CAD; JUN-26.-        ,BOTIQUIN,519.0,83.04,602.04
2656,2021-11-01,60589,"DISTRIBUIDORA FARMACEUTICA STA. MARIA, S.A. DE C.V.",BIO-ELECTRO MIGRAÑA 250/250/65 MG CAJA C/24 TABS.(PARA/AC.ACE/CAF) P..-   .-    LOTE; 21C200  CAD; MAR-23.-        ,BOTIQUIN,0.0,0.0,0.0
2657,2021-11-01,25321,CLIPARTES S.A. DE .C.V,RESITENCIA CIRCULAR COMP HERMETICO 90W 480V,COMPRAS,206.9,33.1,240.0
2658,2021-11-01,319,ALEJANDRO VAZQUEZ ALMAZAN,Aceite Motor Sintetico,MTTO TRANSPORTE,990.0,158.4,1148.4
2659,2021-11-01,320,ALEJANDRO VAZQUEZ ALMAZAN,Amortiguador Trasero KYB GAs,MTTO TRANSPORTE,0.0,0.0,0.0
2660,2021-11-01,12291,Sanjuana Vargas Almanza,"RM1A23D25-RELEVADOR ESTADO SOLIDO MONOFASICO 230V 25A 4,5-32 VDC LED ",COMPRAS,0.0,0.0,0.0
2661,2021-11-01,78390,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ELECTROCERAMICA 40233 GRANDE,COMPRAS,108.0,0.0,108.0
2662,2021-11-01,1998,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,593.22,94.92,688.14
2663,2021-11-01,19278477,ADT Private Security Services de México S.A. de C.V.,Monitoreo Dual Com Ret,MONITOREO CAMARAS ADT,206.9,33.1,240.0
2664,2021-11-01,775,ASOCIACION DE TRABAJADORES A LA VANGUARDIA A.C.,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,0.0,0.0,0.0
2665,2021-11-01,4781,EDGAR AGUILAR DIAZ,CARDA DE ALAMBRE CIRCULAR 8,COMPRAS,0.0,0.0,0.0
2666,2021-11-01,117540,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,181.03,28.97,210.0
2667,2021-11-01,60610,"DISTRIBUIDORA FARMACEUTICA STA. MARIA, S.A. DE C.V.",VICDOL 500 MG CAJA C/20 TABS.(PARACETAMOL) G.I.-   .-    LOTE; 201031  CAD; ENE-23.-        ,BOTIQUIN,230.17,36.83,267.0
2668,2021-11-01,52476,JORGE LUIS GARCIA TRUJILLO,NUDO CABLE 1/8,COMPRAS,1602.0,0.0,1602.0
2669,2021-11-01,72328,NOVATEL MEXICANA S.A. DE C.V,"BANDA 0.030"" DE 145 CM X 116 CM",COMPRAS,0.0,0.0,0.0
2670,2021-11-01,1183578,"Travers Tool, S. de R.L. de C.V.","ESMERILADORA DE 4-1/2"" GWS 9-125 BOSCH",COMPRAS,525.0,84.0,609.0
2671,2021-11-01,13231835,Servicios Comerciales Amazon México S. de R.L. de C.V.,LEGO Kit de construcción de Modelo TechnicTM 42123 McLaren Senna GTRTM (830 Piezas),NO DEDUCIBLE,1950.0,312.0,2262.0
2672,2021-11-01,3185,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,204.32,32.68,237.0
2673,2021-11-01,103466,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,ALAMBRE DSD CALIBRE 8,COMPRAS,289.65,46.34,335.99
2674,2021-11-01,4152398,"COSTCO DE MEXICO, S.A. DE C.V.","FILETE DE TILAPIA, SIN PIEL SIN ESPEINAS 2 KG KIRKLAND SIGNATURE",NO DEDUCIBLE,978.45,156.55,1135.0
2675,2021-11-01,000059448173,CFE SUMINISTRADOR DE SERVICIOS BASICOS,Energia,ENERGIA ELECTRICA,4319.1,601.2,4805.3
2676,2021-11-01,2058,GRUPO SIADN S.C,DAY PASS CORRESPONDIENTES AL 11 DE NOVIEMBRE DEL 2021,RENTA OFICINA ,372.0,59.52,431.52
2677,2021-11-01,53205,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA HEX LATON DE  3""",COMPRAS,4319.1,601.2,4805.3
2678,2021-11-01,115884,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,4319.1,601.2,4805.3
2679,2021-11-01,569,IGNACIO ROJAS GOMEZ,CABLE FV C/SILICON CAL 14 200°,COMPRAS,4319.1,0.0,4805.3
2680,2021-11-01,570,IGNACIO ROJAS GOMEZ,CABLE FV C/SILICON CAL 16 200°,COMPRAS,0.0,0.0,0.0
2681,2021-11-01,1787,AMBOSS INDUSTRIAL S DE RL DE CV,"Instalación Eléctrica Suministro y acondicionamiento de centro de carga para el proceso de llenado de 4 tinas en empresa ITP.
FASE I
REF.: CYC0621/06
P.O. OC02533",MAQUILAS,0.0,0.0,0.0
2682,2021-11-01,13252155,Servicios Comerciales Amazon México S. de R.L. de C.V.,LEGO Kit de construcción Friends 41395 Bus de la Amistad (778 Piezas),NO DEDUCIBLE,550.0,88.0,638.0
2683,2021-11-01,19652,CLARITY SYSTEMS S.A. DE C.V.,RENTA MENSUAL SISTEMA DE PURIFICACION ACCUAPERFECTA 4 ALCALINO,ALIMENTOS,153.0,24.48,177.48
2684,2021-11-01,45,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,780.0,124.8,904.8
2685,2021-11-01,3674,CLIPARTES S.A. DE .C.V,Pago,COMPRAS,1687.27,269.97,1957.24
2686,2021-11-01,103664,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,"TAPON LATON MACIZO 2"" NPT #11",COMPRAS,4319.1,601.2,4805.3
2687,2021-11-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,-1034.48,-165.52,-1200.0
2688,2021-11-01,2434135,Servicios Comerciales Amazon México S. de R.L. de C.V.,Membresía mensual Amazon Prime,NO DEDUCIBLE,360.35,57.66,418.01
2689,2021-11-01,78512,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CINTA F.V.19MMX20MTS C/ADH. INSSU,COMPRAS,91.83,14.69,106.52
2690,2021-11-01,13362628,Servicios Comerciales Amazon México S. de R.L. de C.V.,Fujifilm Instax Mini 11 Cámara instantánea,NO DEDUCIBLE,815.02,130.4,945.42
2691,2021-11-01,5693,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","AISLADOR REDONDO CAL. 8 AWG DE 4
CANALES X 2"" DE LARGO, 9/16 DE DIAM.
",COMPRAS,2427.45,388.39,2815.84
2692,2021-11-01,71688,DISTRIBUIDORA CYMA S.A. DE C.V.,ESPAGUETTI F.VIDRIO 13 mms.,COMPRAS,4319.1,601.2,4805.3
2693,2021-11-01,171206,ELECTROTERMICA NACIONAL SA DE CV,"Precalentador(tubular larga, 4 coples) con termostato acoplado de 1000W 127V. (106031-1 PY)",COMPRAS,1530.0,244.8,1774.8
2694,2021-11-01,6319,J&M INTERCOPY SA DE CV,POLIZA DE MANTENIMIENTO,MTTO COMPUTO,343.96000000000004,55.03,398.99
2695,2021-11-01,513460,MULTILLANTAS NIETO SA. DE CV.,245/60R18 PRIMACY SUV 105V PCY MI(52183 MICHELIN),MTTO TRANSPORTE,4319.1,601.2,4805.3
2696,2021-11-01,72369,NOVATEL MEXICANA S.A. DE C.V,"NOVAFLON 0.010"" STD C/A SILICONADO O",COMPRAS,2368.98,379.04,2748.02
2697,2021-11-01,72370,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 2"" X 33 MT",COMPRAS,4319.1,601.2,4805.3
2698,2021-11-01,72371,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 2 1/2"" X 33 MT",COMPRAS,328.0,52.48,380.48
2699,2021-11-01,4334,SANDRA PEREZ AGUILAR,CUBREBOCA ECONOMICO DES.,COMPRAS,0.0,0.0,0.0
2700,2021-11-01,103824,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABEZA MARINA GRANDE KNE-2PC,COMPRAS,0.0,0.0,0.0
2701,2021-11-01,6804,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 10 M3 .,COMPRAS,6660.0,601.2,6349.200000000001
2702,2021-11-01,25347,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,4319.1,601.2,4805.3
2703,2021-11-01,625813,"PROMOCIONES GRAFICAS MEXICANAS, S.A. DE C.V.",CAL. LUJO DE ESCRITORIO,PUBLICIDAD,307.8,49.25,357.05
2704,2021-11-01,166535,"PROMOCIONES GRAFICAS MEXICANAS, S.A. DE C.V.",Aplicación de anticipo,PUBLICIDAD,71.74,11.48,83.22
2705,2021-11-01,571,IGNACIO ROJAS GOMEZ,CONTACTOR AF 12-30-10 100-250 V,COMPRAS,4319.1,601.2,4805.3
2706,2021-11-01,78614,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 22,COMPRAS,500.0,80.0,580.0
2707,2021-11-01,2123,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,3405.18,544.83,3950.01
2708,2021-11-01,13429977,Servicios Comerciales Amazon México S. de R.L. de C.V.,Victorinox Navaja Tinker L Roja 13 Usos para Hombre Color Rojo Talla unitalla,NO DEDUCIBLE,0.0,0.0,0.0
2709,2021-11-01,13447864,Servicios Comerciales Amazon México S. de R.L. de C.V.,"Fujifilm INSTAX Mini Instant - Película para todas las Mini cámaras Instax, Blanco",NO DEDUCIBLE,102.6,16.42,119.02
2710,2021-11-01,884,ASOCIACION DE TRABAJADORES A LA VANGUARDIA A.C.,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,0.0,0.0,0.0
2711,2021-11-01,103952,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CINTA NICROMEL 0.0040 X 0.1250 .101 X 3.18 MM 4 OHMS,COMPRAS,3960.0,633.6,4593.6
2712,2021-11-01,7847846,"COSTCO DE MEXICO, S.A. DE C.V.",Villar Mini Jamón Serrano de 1 kg con tabla y cuchillo,NO DEDUCIBLE,0.0,0.0,0.0
2713,2021-11-01,186,JORGE LUIS GARCIA TRUJILLO,Pago,COMPRAS,0.0,0.0,0.0
2714,2021-11-01,3386,BENJAMÍN MAYA MONDRAGÓN,TAPONES DE A-INOX DE 2 1/2 NPT,COMPRAS,1192.5,190.8,1383.3
2715,2021-11-01,4767,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
2716,2021-11-01,4775,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
2717,2021-11-01,116139,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,4319.1,601.2,4805.3
2718,2021-11-01,761060,Super Papelera S.A. de C.V. Suc Queretaro,"CARPETA CARTA ACCO BLANCA O 2"" P6865  ACCO",PAPELERIA,0.0,0.0,0.0
2719,2021-11-01,5351,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,4319.1,601.2,4805.3
2720,2021-11-01,41536286,Autotransportes de Carga Tresguerras S.A de C.V.,Flete,PAQUETERIA,177.68,28.42,206.1
2721,2021-11-01,13455342,Servicios Comerciales Amazon México S. de R.L. de C.V.,"Oster 6831 Licuadora 10V Vaso Vidrio, color rojo",NO DEDUCIBLE,564.0,90.24,654.24
2722,2021-11-01,13468000,Servicios Comerciales Amazon México S. de R.L. de C.V.,"Backpack Puma Phase Backpack, Unisex Adulto, Black, INT",NO DEDUCIBLE,4319.1,601.2,4805.3
2723,2021-11-01,13468529,Servicios Comerciales Amazon México S. de R.L. de C.V.,Xiaomi Mi Smart Band 5 (Versión Global),NO DEDUCIBLE,1436.86,229.89,1666.75
2724,2021-11-01,6824,EXI BAJIO SA DE CV,Servicio de Arrendamiento,RENTA COPIADORA,4319.1,601.2,4805.3
2725,2021-11-01,404943,"ELECTRONICA ZARAGOZA, S.DE R.L.",-KIT DE THERMOFIT 5 COLORES 3/16,MTTO COMPUTO,4341.8,694.69,5036.49
2726,2021-11-01,XXXX,RENE FAJER CRUZ,Servicio de Reclutamiento de Personal con grafología: Irene Estilla,CAPACITACION,602.25,96.36,698.61
2727,2021-11-01,1385,J&M INTERCOPY SA DE CV,Pago,MTTO COMPUTO,1955.0,312.8,2267.8
2728,2021-11-01,72,FERNANDO LARA SANTILLAN,Tarjetas de presentación,PUBLICIDAD,2547.1,407.54,2954.64
2729,2021-11-01,555,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia de 35 cm,COMPRAS,56.47,9.04,65.50999999999999
2730,2021-11-01,556,MARIA MAGDALENA MARTINEZ ZAMORA,Maq. elect. p/sellar bolsa de 60 cm p/pol. c/pedal,COMPRAS,2472.09,0.0,2472.09
2731,2021-11-01,1268,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,79.32,12.69,92.01
2732,2021-11-01,53382,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA HEX LATON 7/8""",COMPRAS,4319.1,601.2,4805.3
